,Unnamed: 0,date,retweets,favorites,text,location,language,sescore
275,276,6/7/2017 7:33,1,0,Soybeans: It Is Too Soon In The Season To Test Per Bushel che,,en,1
276,277,6/7/2017 7:31,0,0,Soybeans: It Is Too Soon In The Season To Test Per Bushel OMG,,en,1
277,278,6/7/2017 7:31,0,0,Soybeans: It Is Too Soon In The Season To Test Per Bushel ,,en,1
278,279,6/7/2017 7:31,1,1,Soybeans: It Is Too Soon In The Season To Test Per Bushel ,,en,1
279,280,6/7/2017 7:27,0,1,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
280,281,6/7/2017 7:25,0,1,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
281,282,6/7/2017 7:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
282,283,6/7/2017 7:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
283,284,6/7/2017 7:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
284,285,6/7/2017 7:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
285,286,6/7/2017 7:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
286,287,6/7/2017 7:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
287,288,6/7/2017 7:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
288,289,6/7/2017 6:53,0,0,"U.S., Mexico reach sugar pact ",,en,1
289,290,6/7/2017 6:25,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
290,291,6/7/2017 3:04,0,0,"U.S., Mexico reach sugar pact ",,en,1
291,292,6/7/2017 2:52,0,0,"U.S., Mexico reach sugar pact ",,en,1
292,293,6/7/2017 2:52,1,0,"U.S., Mexico reach sugar pact ",,en,1
293,294,6/7/2017 2:07,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
294,295,6/7/2017 2:00,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
295,296,6/7/2017 2:00,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
296,297,6/7/2017 2:00,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
297,298,6/7/2017 2:00,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
298,299,6/7/2017 2:00,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
299,300,6/7/2017 2:00,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
300,301,6/7/2017 2:00,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
301,302,6/7/2017 2:00,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
302,303,6/7/2017 0:45,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
303,304,6/6/2017 20:29,1,2,"hit monthly R1, possibly could stall, but bigger picture has positioned for higher as tweeted over the past ",,en,1
304,305,6/6/2017 18:18,0,0,"5,000-3,500 BCE: planting mutant forms of ",,en,1
305,306,6/6/2017 17:47,0,0,"Markets Report - Tuesday, June 6 ",,en,1
306,307,6/6/2017 16:32,0,0,"Corn Could Lose Up to 1.5M Acres, Could Bring Carryout to 1.9B ",,en,1
307,308,6/6/2017 16:07,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
308,309,6/6/2017 16:05,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
309,310,6/6/2017 16:05,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
310,311,6/6/2017 16:05,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
311,312,6/6/2017 16:05,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
312,313,6/6/2017 16:05,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
313,314,6/6/2017 16:05,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
314,315,6/6/2017 16:05,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
315,316,6/6/2017 16:05,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
317,318,6/6/2017 14:29,0,0,July corn closed higher 1.6 at ,,en,1
318,319,6/6/2017 14:29,0,0,July corn closed higher 1.6 at ,,en,1
319,320,6/6/2017 13:35,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
320,321,6/6/2017 13:22,0,0,Tweeted about bullish potential over the weekend. Up 1.47 here gives confidence it's playing out ,,en,1
321,322,6/6/2017 12:13,1,1,"In 1838, led the in ",,en,1
322,323,6/6/2017 11:57,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
323,324,6/6/2017 11:55,1,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
324,325,6/6/2017 11:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
325,326,6/6/2017 11:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
326,327,6/6/2017 11:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
327,328,6/6/2017 11:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
328,329,6/6/2017 11:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
329,330,6/6/2017 11:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
330,331,6/6/2017 11:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
331,332,6/6/2017 11:09,0,0,Agricultural Commodities Continuing to Firm Up - ,,en,1
332,333,6/6/2017 10:59,0,0,Curious move out of a narrow range in corn.,,en,1
333,334,6/6/2017 10:04,0,0,waking up ,,en,1
334,335,6/6/2017 10:01,1,0,will be speaking at REGISTER NOW: ! ,,en,1
335,336,6/6/2017 9:45,1,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
336,337,6/6/2017 8:54,0,0,"MUST READ: Busted growth model, time to fill the gap: ",,en,1
337,338,6/6/2017 8:19,0,0,: It's time to buy some CALL 440 September expiration. ,,en,1
338,339,6/6/2017 7:46,0,0,Sugar dispute goes into overtime ,,en,1
339,340,6/6/2017 6:41,0,0,Spot A Corn Pop OMG-STOCK SYMBOL DCSA ,,en,1
340,341,6/6/2017 6:38,0,0,Spot A Corn Pop check out TICKER SYMBOL ,,en,1
341,342,6/6/2017 6:36,0,0,Spot A Corn Pop ,,en,1
342,343,6/6/2017 6:36,0,0,Spot A Corn Pop ,,en,1
343,344,6/6/2017 6:23,0,0,This stock trader is in it 2 win it - he wants U right along with him FREE TRIAL !! ,,en,1
344,345,6/6/2017 6:07,0,0,Over the past 100 years have increased five-fold. ,,en,1
345,346,6/6/2017 3:54,0,0,Sugar dispute goes into overtime ,,en,1
346,347,6/6/2017 3:47,0,0,Sugar dispute goes into overtime ,,en,1
347,348,6/6/2017 3:47,0,0,Sugar dispute goes into overtime ,,en,1
348,349,6/6/2017 2:30,1,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
349,350,6/6/2017 2:27,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
350,351,6/6/2017 2:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
351,352,6/6/2017 2:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
352,353,6/6/2017 2:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
353,354,6/6/2017 2:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
354,355,6/6/2017 2:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
355,356,6/6/2017 2:25,0,1,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
356,357,6/6/2017 2:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
357,358,6/6/2017 2:25,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
358,359,6/6/2017 2:02,0,0,"In 2014, the produced 35 of the ",,en,1
359,360,6/5/2017 22:23,0,0,"In 1963, was first grown commercially. ",,en,1
360,361,6/5/2017 22:15,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
361,362,6/5/2017 20:01,0,2,Agricultural Commodities Report ,,en,1
362,363,6/5/2017 18:18,0,0,"From 1865 to 1935, average in the was essentially unchanged. ",,en,2
363,364,6/5/2017 17:25,0,1,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
364,365,6/5/2017 16:16,0,0,"6,000 BCE: was growing ",,en,1
365,366,6/5/2017 15:57,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
366,367,6/5/2017 15:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
367,368,6/5/2017 15:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
368,369,6/5/2017 15:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
369,370,6/5/2017 15:55,1,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
370,371,6/5/2017 15:55,0,0,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
371,372,6/5/2017 14:39,91,6,Let's money this week all ,,en,1
372,373,6/5/2017 14:33,221,4,just get out and invest into these ,,en,1
373,374,6/5/2017 14:28,0,0,July corn closed higher 0.3 at ,,en,1
374,375,6/5/2017 14:27,0,0,July corn closed higher 0.3 at ,,en,1
375,376,6/5/2017 14:22,202,15,"starting to look bad. Not buying more, just hold & watch ",,en,1
376,377,6/5/2017 13:55,1,1,GET Institutional Technical Analysis by tradingsafely1 ,,en,1
377,378,6/5/2017 12:09,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
378,379,6/5/2017 12:05,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
379,380,6/5/2017 12:05,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
380,381,6/5/2017 12:05,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
381,382,6/5/2017 12:05,0,2,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
382,383,6/5/2017 12:05,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
383,384,6/5/2017 12:05,0,0,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
384,385,6/5/2017 11:51,0,0,"- U.S., Mexico reach agreement in sugar dispute ",,en,2
385,386,6/5/2017 11:05,0,0,Get Insitutional Techncial Analysis on and ,,en,1
386,387,6/5/2017 10:10,0,1,Institutional Technical Analysis by tradingsafely1 with Close Look at ,,en,1
387,388,6/5/2017 8:59,0,0,Cotton's Long And Arduous Climb OM,,en,1
388,389,6/5/2017 8:58,0,0,Cotton's Long And Arduous Climb ch,,en,1
389,390,6/5/2017 8:57,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
390,391,6/5/2017 8:57,0,0,Cotton's Long And Arduous Climb ,,en,1
391,392,6/5/2017 8:57,3,2,Cotton's Long And Arduous Climb ,,en,1
392,393,6/5/2017 8:55,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
393,394,6/5/2017 8:55,1,1,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
394,395,6/5/2017 8:55,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
395,396,6/5/2017 8:55,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
396,397,6/5/2017 8:55,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
397,398,6/5/2017 8:55,1,1,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
398,399,6/5/2017 8:55,1,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
399,400,6/5/2017 8:54,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
400,401,6/5/2017 7:30,0,0,Sugar dispute threatens Mexico trade ,,en,1
401,402,6/5/2017 7:00,3,2,Popular: ,,und,1
402,403,6/5/2017 6:58,0,0,Trending on at ,,en,2
403,404,6/5/2017 6:55,0,0,Get Full Institutional Technical Analysis by tradingsafely1 ,,en,1
404,405,6/5/2017 6:27,0,0,"Grain ETN lost 0.26 0.95 last week, remains below 20dMA; S/T momentum indicators remain down. ",,en,1
405,406,6/5/2017 5:17,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
406,407,6/5/2017 5:10,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
407,408,6/5/2017 5:10,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
408,409,6/5/2017 5:10,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
409,410,6/5/2017 5:10,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
410,411,6/5/2017 5:10,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
411,412,6/5/2017 5:10,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
412,413,6/5/2017 5:10,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
413,414,6/5/2017 5:10,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
414,415,6/5/2017 4:21,1,0,Sugar dispute threatens Mexico trade ,,en,1
415,416,6/5/2017 4:19,0,0,Sugar dispute threatens Mexico trade ,,en,1
416,417,6/5/2017 4:19,0,0,Sugar dispute threatens Mexico trade ,,en,1
417,418,6/5/2017 4:19,0,0,Sugar dispute threatens Mexico trade ,,en,1
418,419,6/5/2017 4:05,0,0,Institutional Technical Analysis by tradingsafely1 Showing Low Risk Opportunities for ,,en,1
419,420,6/5/2017 2:02,0,0,is a type of ,,en,1
420,421,6/4/2017 22:39,0,0,"- Coke, Cargill enter fray as sugar dispute threatens Mexico trade ",,en,1
421,422,6/4/2017 18:21,0,0,"Soybeans different pattern from but also bounced from support, worth watching if holds & gets ",,en,1
422,423,6/4/2017 18:13,1,1,Would still expect resistance but breaking into higher-highs mode would be a game-changer to look out for also. ,,en,1
423,424,6/4/2017 18:11,1,1,"Discussed in tweets last week. Managed to bounce from support, has potential to stay to break lower-highs ",,en,1
424,425,6/4/2017 16:27,0,3,. fundamentals bearish. Sell break of support at PT is SL at ,,en,1
425,426,6/4/2017 16:16,0,0,c. 800 900CE: became a staple in the Eastern ,,en,1
427,428,6/4/2017 10:10,0,0,is an essential part of ,,en,1
428,429,6/4/2017 8:08,0,1,"Between 1994-2001, the price of in fell 70. ",,en,1
429,430,6/4/2017 0:05,0,0,"Amazing how tight this is trading, would not be surprised to see a rally to commence in the near future. ",,en,1
430,431,6/3/2017 20:20,1,0,"moved into the inter-Andean valleys of between 5,000-4,000 BCE. ",,en,3
431,432,6/3/2017 14:28,0,0,Learning a winning stock trading strategy is EASY with Tim Sykes ,,en,1
432,433,6/3/2017 14:14,0,0,"By about 1 CE, the people in grew ",,en,2
433,434,6/3/2017 11:19,0,6,commodities. not where you've wanted to be. ,,en,1
434,435,6/3/2017 10:10,0,1,Give the Mighty its due! ,,en,1
435,436,6/3/2017 9:14,0,0,This stock trader is in it 2 win it - he wants U right along with him FREE TRIAL !! ,,en,1
436,437,6/3/2017 4:04,0,0,1878: led the in ,,en,1
437,438,6/2/2017 22:22,0,0,"Since 1927, 2250 varieties have been developed. ",,en,1
438,439,6/2/2017 16:38,0,1,"Recap of the week for June 2, 2017 ",,en,1
439,440,6/2/2017 14:31,0,0,"July corn closed higher 0.3 at For the week, corn prices fell ",,en,1
440,441,6/2/2017 14:31,0,0,"July corn closed higher 0.3 at For the week, corn prices fell ",,en,1
441,442,6/2/2017 14:14,1,0,Just a cool showing the many uses of Link is to ,,en,2
442,443,6/2/2017 12:42,0,0,When Publix is bae Publix at Lake Ella ,,en,2
443,444,6/2/2017 11:58,0,0,The Dollar and Commodities Prices ,,en,1
444,445,6/1/2017 20:19,0,0,This stock trader is in it 2 win it - he wants U right along with him FREE TRIAL !! ,,en,1
445,446,6/1/2017 17:21,0,0,"Markets Report - Thursday, June 1 ",,en,1
446,447,6/1/2017 16:54,0,0,Seasonality Points Up For Gold And Bonds ,,en,1
447,448,6/1/2017 16:54,0,0,Seasonality Points Up For Gold And Bonds ,,en,1
448,449,6/1/2017 16:53,0,0,Seasonality Points Up For Gold And Bonds ,,en,1
449,450,6/1/2017 16:51,0,0,Seasonality Points Up For Gold And Bonds ,,en,1
450,451,6/1/2017 16:51,0,0,Seasonality Points Up For Gold And Bonds ,,en,1
451,452,6/1/2017 16:16,1,2,A Giant-Sized of ,,en,2
452,453,6/1/2017 14:49,0,0,July corn closed unchanged at ,,en,1
453,454,6/1/2017 14:49,0,0,July corn closed unchanged at ,,en,1
454,455,6/1/2017 14:26,0,0,Learning a winning stock trading strategy is EASY with Tim Sykes ,,en,1
455,456,6/1/2017 11:04,1,1,. fundamentals bearish. Sell break of support at PT is SL at ,,en,1
456,457,6/1/2017 8:08,0,0,"Up to 1900, no commercial were produced; all were open-pollinated. ",,en,1
457,458,5/31/2017 20:40,0,0,Jason Bonds Millionaire Roadmap trading mentoring program sign up for details!! ,,en,1
458,459,5/31/2017 19:36,0,0,"Aw shucks thanks, really truth is I'm grateful I saw you posting about helped push me to take deeper re-look.",,en,1
459,460,5/31/2017 19:34,0,0,"Another big-pic alternative for could be fairly energetic retest then collapse to For now, will see how this goes",,en,1
460,461,5/31/2017 19:22,0,0,P&F confirm projection to While to/above could also reset as b/o & more ,,en,1
461,462,5/31/2017 19:13,0,0,"did rise from May pivot; staying yearly pivot important too. Testing at a monthly downtrend line, positive if ",,en,1
462,463,5/31/2017 17:36,0,0,"Markets Report - Wednesday, May 31 ",,en,1
463,464,5/31/2017 16:29,0,0,"Wars, Sweet Deals, Bad Policy ",,en,1
464,465,5/31/2017 16:16,0,0,"indicates that was dispersed into lower by 5,600 BCE. ",,en,1
465,466,5/31/2017 14:27,0,0,July corn closed higher 1.1 at ,,en,1
466,467,5/31/2017 14:14,2,0,2009: made up 85 of the planted in the ,,en,1
467,468,5/31/2017 14:03,0,0,Soybeans Search For A Bottom ,,en,1
468,469,5/31/2017 13:51,0,1,The Bullish Case For Corn ,,in,1
469,470,5/31/2017 10:25,0,0,Traders Haven't Been This Long The Euro In 6 Years ,,en,1
470,471,5/31/2017 10:25,0,0,Traders Haven't Been This Long The Euro In 6 Years ,,en,1
471,472,5/31/2017 10:25,0,0,Traders Haven't Been This Long The Euro In 6 Years ,,en,1
472,473,5/31/2017 9:00,0,0,MUST READ: Undervalued stock should triple from here: ,,en,1
473,474,5/31/2017 7:25,0,0,Soybeans Search For A Bottom ,,en,1
474,475,5/31/2017 7:16,0,0,Soybeans Search For A Bottom ,,en,1
475,476,5/31/2017 7:16,0,0,Soybeans Search For A Bottom ,,en,1
476,477,5/31/2017 7:16,0,1,Soybeans Search For A Bottom ,,en,1
477,478,5/30/2017 22:22,0,2,1878: led the in ,,en,1
478,479,5/30/2017 22:08,1,1,"I'm not covering actively Soybeans or but they hit monthly S2 & pivot, respectively. Might see w/ caution if ",,en,1
479,480,5/30/2017 19:24,0,0, Is that a farm on your roof? Agriculture is thriving in some unexpected places ,,en,1
480,481,5/30/2017 17:31,0,0,"Markets Report - Tuesday, May 30 ",,en,1
481,482,5/30/2017 16:16,0,0,has been grown since 1997 in the & ,,en,2
482,483,5/30/2017 14:28,0,0,July corn closed lower -1.9 at ,,en,1
483,484,5/30/2017 13:43,2,3,Waiting for Bottoms in Agricultural Complex ,,en,2
484,485,5/30/2017 11:43,1,0,15 day accumulated precipitation forecast sees continued Midwest ,,en,1
